record	sig_segments	total_length
ENSP00000393151.2	1	11
ENSP00000491215.1	1	11
ENSP00000283179.10	1	11
ENSP00000491305.1	1	11
ENSP00000421549.1	1	5
ENSP00000423458.1	1	5
ENSP00000372857.4	1	5
ENSP00000421851.1	1	5
ENSP00000320849.3	1	7
ENSP00000378402.3	1	7
ENSP00000353622.4	1	7
ENSP00000378403.4	1	7
ENSP00000477787.1	1	5
ENSP00000480726.1	1	5
ENSP00000404570.3	2	10
ENSP00000252172.4	2	10
ENSP00000480864.1	2	10
ENSP00000419901.1	5	29
ENSP00000386645.1	2	13
ENSP00000386819.3	2	13
ENSP00000344547.7	2	13
ENSP00000386519.1	2	13
ENSP00000387102.1	2	13
ENSP00000406903.1	2	13
ENSP00000271915.3	3	32
ENSP00000354764.4	1	5
ENSP00000351295.2	1	5
ENSP00000481848.1	3	32
ENSP00000343377.7	1	5
ENSP00000383808.3	1	5
ENSP00000359299.1	1	5
ENSP00000391151.1	1	5
ENSP00000299663.3	1	5
ENSP00000296503.5	1	8
ENSP00000404912.2	1	8
ENSP00000393448.2	1	8
ENSP00000452634.1	1	5
ENSP00000453142.1	1	5
ENSP00000452914.1	1	5
ENSP00000332326.1	1	5
ENSP00000421011.1	1	6
ENSP00000421067.1	1	6
ENSP00000424722.1	1	6
ENSP00000378044.3	1	6
ENSP00000349588.4	1	6
ENSP00000264366.6	1	6
ENSP00000426944.1	1	6
ENSP00000426994.1	1	6
ENSP00000421023.2	1	6
ENSP00000290650.4	1	5
ENSP00000376350.4	1	5
ENSP00000438125.1	1	5
ENSP00000335300.6	1	5
ENSP00000448083.1	1	5
ENSP00000477979.1	3	15
ENSP00000482587.1	3	15
ENSP00000481471.1	2	10
ENSP00000483900.1	2	10
ENSP00000463665.4	3	15
ENSP00000482016.1	2	10
ENSP00000479415.1	2	10
ENSP00000483736.1	1	5
ENSP00000358811.1	1	5
ENSP00000358810.3	1	5
ENSP00000307746.5	1	6
ENSP00000424086.1	1	6
ENSP00000423279.1	1	6
ENSP00000421899.1	1	6
ENSP00000477767.1	1	6
ENSP00000297142.3	1	5
ENSP00000478609.1	3	15
ENSP00000484391.1	3	15
ENSP00000391949.3	2	10
ENSP00000481469.1	2	10
ENSP00000464426.4	3	15
ENSP00000483451.1	1	5
ENSP00000480046.1	2	10
ENSP00000478967.1	2	10
ENSP00000481835.1	2	10
ENSP00000463178.1	2	10
ENSP00000462600.1	2	10
ENSP00000384222.3	1	6
ENSP00000425054.1	1	6
ENSP00000398577.2	1	6
ENSP00000427569.1	1	6
ENSP00000395249.2	1	5
ENSP00000411247.1	1	5
ENSP00000343126.5	1	11
ENSP00000477878.1	1	11
ENSP00000363591.3	1	5
ENSP00000391258.2	1	5
ENSP00000308339.6	1	5
ENSP00000431727.2	1	5
ENSP00000481708.1	1	5
ENSP00000484896.1	1	5
ENSP00000396117.1	3	18
ENSP00000271883.5	3	18
ENSP00000354322.5	1	6
ENSP00000483100.1	3	18
ENSP00000357315.1	3	18
ENSP00000478593.1	1	6
ENSP00000422581.2	1	5
ENSP00000317498.4	1	5
ENSP00000452877.2	1	8
ENSP00000299927.3	1	8
ENSP00000403400.3	1	5
ENSP00000311656.6	1	5
ENSP00000415128.3	1	5
ENSP00000455406.1	1	5
ENSP00000454456.1	1	5
ENSP00000409382.2	1	5
ENSP00000256646.2	1	5
ENSP00000261172.3	1	8
ENSP00000448272.1	1	8
ENSP00000248089.3	1	5
ENSP00000458971.1	1	5
ENSP00000460639.1	1	5
ENSP00000458628.1	1	5
ENSP00000358515.4	1	5
ENSP00000381870.2	1	7
ENSP00000381872.2	1	7
ENSP00000395260.1	1	7
ENSP00000400090.1	1	7
ENSP00000381867.3	1	7
ENSP00000381863.2	1	7
ENSP00000401197.2	1	7
ENSP00000412152.2	1	10
ENSP00000387453.1	1	10
ENSP00000331737.5	1	12
ENSP00000333602.5	1	12
ENSP00000374213.3	2	41
ENSP00000330620.7	1	5
ENSP00000374212.2	2	41
ENSP00000419005.1	2	12
ENSP00000364721.5	1	6
ENSP00000245960.5	1	5
ENSP00000405972.2	1	5
ENSP00000339170.4	1	5
ENSP00000368918.5	1	5
ENSP00000339125.6	1	5
ENSP00000408583.2	1	24
ENSP00000401012.2	1	24
ENSP00000401424.1	1	24
ENSP00000416957.2	1	24
ENSP00000369075.4	4	31
ENSP00000364550.3	1	5
ENSP00000385394.3	1	5
ENSP00000364528.3	1	5
ENSP00000364532.3	1	5
ENSP00000463957.6	13	65
ENSP00000479344.2	4	20
ENSP00000226284.5	2	16
ENSP00000348565.4	1	5
ENSP00000417879.2	1	5
ENSP00000424984.1	1	5
ENSP00000418807.2	1	5
ENSP00000264991.4	1	5
ENSP00000261366.5	1	8
ENSP00000318373.6	1	8
ENSP00000458925.1	1	5
ENSP00000403777.1	1	5
ENSP00000443668.1	1	5
ENSP00000399303.1	1	5
ENSP00000394254.1	1	5
ENSP00000440697.1	1	5
ENSP00000396292.2	1	7
ENSP00000300027.8	1	8
ENSP00000310842.7	1	8
ENSP00000413249.2	1	8
ENSP00000455189.1	1	8
ENSP00000218147.7	2	14
ENSP00000399483.1	2	14
ENSP00000437775.1	2	14
ENSP00000216492.5	5	32
ENSP00000334023.4	3	15
ENSP00000379800.3	1	5
ENSP00000406019.1	1	5
ENSP00000379797.1	1	5
ENSP00000365847.5	1	5
ENSP00000379796.1	1	5
ENSP00000388224.1	1	5
ENSP00000365844.4	1	5
ENSP00000427651.1	1	7
ENSP00000426581.1	1	7
ENSP00000424255.1	1	7
ENSP00000387006.3	1	7
ENSP00000384159.2	1	7
ENSP00000361570.4	1	5
ENSP00000479773.1	1	5
ENSP00000495706.1	1	5
ENSP00000346940.3	1	5
ENSP00000378958.3	1	5
ENSP00000378962.3	1	5
ENSP00000378956.1	1	5
ENSP00000378960.3	1	5
ENSP00000401906.1	1	5
ENSP00000333938.7	3	17
ENSP00000411902.1	1	5
ENSP00000343928.5	3	17
ENSP00000327363.8	3	17
ENSP00000424063.1	1	5
ENSP00000247461.4	1	5
ENSP00000391646.2	1	5
ENSP00000371397.1	1	8
ENSP00000263805.4	1	5
ENSP00000456845.1	1	5
ENSP00000454882.1	1	5
ENSP00000320898.3	1	6
ENSP00000290607.7	2	11
ENSP00000454648.1	1	5
ENSP00000355569.3	1	5
ENSP00000355568.3	1	5
ENSP00000370408.6	1	7
ENSP00000429562.2	1	6
ENSP00000447236.1	1	6
ENSP00000447572.1	1	6
ENSP00000446831.1	1	6
ENSP00000296215.5	1	6
ENSP00000365884.4	1	5
ENSP00000365878.2	1	5
ENSP00000356716.3	2	11
ENSP00000343629.4	2	11
ENSP00000410219.3	2	11
ENSP00000375928.4	1	5
ENSP00000350321.2	1	9
ENSP00000383820.1	1	9
ENSP00000360055.1	1	9
ENSP00000360053.1	1	9
ENSP00000383821.3	1	9
ENSP00000347514.3	1	9
ENSP00000348253.6	1	9
ENSP00000360057.3	1	9
ENSP00000391742.1	1	6
ENSP00000465435.1	1	6
ENSP00000459501.1	1	6
ENSP00000269289.6	1	6
ENSP00000344219.3	1	8
ENSP00000477374.1	1	8
ENSP00000476954.1	1	8
ENSP00000339926.6	1	8
ENSP00000355843.4	1	8
ENSP00000391615.1	1	7
ENSP00000375752.2	1	7
ENSP00000354070.2	1	7
ENSP00000400233.1	1	7
ENSP00000414451.2	1	7
ENSP00000413557.2	1	8
ENSP00000429213.1	1	5
ENSP00000287394.5	1	5
ENSP00000446184.2	1	11
ENSP00000324315.6	1	11
ENSP00000360031.4	1	11
ENSP00000414863.1	1	11
ENSP00000409945.1	1	5
ENSP00000239027.7	1	5
ENSP00000377601.2	1	5
ENSP00000377609.1	1	5
ENSP00000485823.1	1	5
ENSP00000419517.1	1	5
ENSP00000355925.4	1	5
ENSP00000400694.1	1	5
ENSP00000420283.2	1	5
ENSP00000261454.4	1	5
ENSP00000263620.2	2	11
ENSP00000457803.1	1	5
ENSP00000400008.1	1	38
ENSP00000230354.5	1	38
ENSP00000416482.1	1	38
ENSP00000490461.1	1	38
ENSP00000442132.1	1	38
ENSP00000375942.2	1	38
ENSP00000341155.4	1	5
ENSP00000395862.1	1	5
ENSP00000364908.3	1	5
ENSP00000364903.3	1	5
ENSP00000402842.1	1	5
ENSP00000364855.3	1	5
ENSP00000364892.3	1	5
ENSP00000406352.2	1	5
ENSP00000357863.4	1	6
ENSP00000269197.4	1	5
ENSP00000357040.2	1	5
ENSP00000219473.7	1	7
ENSP00000457411.1	1	7
ENSP00000462762.1	1	7
ENSP00000454751.1	1	7
ENSP00000444437.1	1	6
ENSP00000371858.3	1	6
ENSP00000439422.1	1	6
ENSP00000382392.2	1	6
ENSP00000313272.5	1	6
ENSP00000443150.1	1	6
ENSP00000443035.1	1	6
ENSP00000442895.1	1	6
ENSP00000441923.1	1	6
ENSP00000484384.1	1	6
ENSP00000479320.1	1	6
ENSP00000465132.1	1	5
ENSP00000324292.7	1	5
ENSP00000490726.1	1	5
ENSP00000467004.2	1	5
ENSP00000322361.9	1	5
ENSP00000444524.2	1	5
ENSP00000253159.8	1	5
ENSP00000366037.2	1	5
ENSP00000330200.9	1	5
ENSP00000425424.1	1	5
ENSP00000427345.1	1	5
ENSP00000460300.1	5	48
ENSP00000461625.1	5	48
ENSP00000301396.5	5	48
ENSP00000416231.2	5	48
ENSP00000370299.3	1	5
ENSP00000406724.1	1	5
ENSP00000415229.3	1	5
ENSP00000355961.3	1	5
ENSP00000355960.3	1	5
ENSP00000355959.3	1	5
ENSP00000388908.2	1	5
ENSP00000481102.1	1	5
ENSP00000262435.9	1	5
ENSP00000463804.1	1	5
ENSP00000344546.4	2	23
ENSP00000055163.7	2	23
ENSP00000490491.1	2	23
ENSP00000412835.2	1	5
ENSP00000490948.1	1	5
ENSP00000490550.1	1	5
ENSP00000489636.1	1	5
ENSP00000489729.1	1	5
ENSP00000490385.1	1	5
ENSP00000489717.1	1	5
ENSP00000285021.7	2	10
ENSP00000424548.1	2	10
ENSP00000423867.1	1	5
ENSP00000347667.3	2	14
ENSP00000352608.2	2	14
ENSP00000471601.1	1	8
ENSP00000472497.1	1	8
ENSP00000342112.4	1	6
ENSP00000366719.5	1	6
ENSP00000317802.8	1	6
ENSP00000431129.1	1	6
ENSP00000433352.1	1	6
ENSP00000388955.1	1	6
ENSP00000434083.1	1	6
ENSP00000366757.4	1	6
ENSP00000349571.4	1	6
ENSP00000365255.4	1	5
ENSP00000405112.2	1	5
ENSP00000356590.3	1	10
ENSP00000391716.1	1	10
ENSP00000363516.3	2	11
ENSP00000409540.2	2	11
ENSP00000391912.2	1	6
ENSP00000486836.1	2	11
ENSP00000363514.2	1	6
ENSP00000437338.1	1	5
ENSP00000484519.1	1	5
ENSP00000414447.3	2	11
ENSP00000445401.2	2	11
ENSP00000478174.1	1	5
ENSP00000479300.1	2	11
ENSP00000389513.2	1	7
ENSP00000354770.3	1	6
ENSP00000318716.5	1	6
ENSP00000412606.1	1	6
ENSP00000420525.1	1	5
ENSP00000223051.3	1	5
ENSP00000413905.1	1	5
ENSP00000434685.1	1	6
ENSP00000378923.3	1	6
ENSP00000225740.6	1	6
ENSP00000411821.2	1	6
ENSP00000389766.2	1	6
ENSP00000388369.2	1	6
ENSP00000458841.1	1	6
ENSP00000461189.1	1	6
ENSP00000460792.1	1	6
ENSP00000388469.1	1	6
ENSP00000318914.3	1	5
ENSP00000382445.3	4	21
ENSP00000411074.1	1	5
ENSP00000382444.1	4	21
ENSP00000435693.1	1	5
ENSP00000382443.1	4	21
ENSP00000406118.1	4	21
ENSP00000330349.7	1	5
ENSP00000422753.1	1	5
ENSP00000426330.1	1	5
ENSP00000486367.1	1	5
ENSP00000353362.5	2	19
ENSP00000489778.1	2	19
ENSP00000490323.1	1	6
ENSP00000489913.1	1	6
ENSP00000467729.1	1	13
ENSP00000489861.1	2	19
ENSP00000489992.1	1	6
ENSP00000465598.2	1	13
ENSP00000490617.1	1	6
ENSP00000489829.1	2	19
ENSP00000490223.1	2	19
ENSP00000490001.1	2	19
ENSP00000460092.3	2	19
ENSP00000489777.1	1	6
ENSP00000489715.1	1	6
ENSP00000490578.1	1	6
ENSP00000479983.1	2	19
ENSP00000420721.1	1	17
ENSP00000320794.4	1	17
ENSP00000367429.2	1	5
ENSP00000428480.2	1	19
ENSP00000436786.1	1	5
ENSP00000374157.5	1	5
ENSP00000396857.2	1	6
ENSP00000439513.1	1	6
ENSP00000409950.1	1	6
ENSP00000463154.1	3	23
ENSP00000481415.1	3	23
ENSP00000393718.2	3	23
ENSP00000431434.1	2	16
ENSP00000358110.5	1	7
ENSP00000358111.2	3	23
ENSP00000436529.1	2	15
ENSP00000487027.1	3	23
ENSP00000421768.1	1	27
ENSP00000424668.1	3	37
ENSP00000334836.5	3	37
ENSP00000488601.1	1	9
ENSP00000480736.1	1	9
ENSP00000333395.7	1	7
ENSP00000426879.2	1	7
ENSP00000391504.1	2	13
ENSP00000405608.1	1	5
ENSP00000361156.1	1	6
ENSP00000361158.3	1	6
ENSP00000254605.6	1	6
ENSP00000436246.1	1	6
ENSP00000331157.7	1	21
ENSP00000385450.2	1	21
ENSP00000418177.2	1	21
ENSP00000420323.1	1	21
ENSP00000418862.2	1	21
ENSP00000424369.1	1	21
ENSP00000420796.1	1	21
ENSP00000418044.1	1	21
ENSP00000477591.1	1	21
ENSP00000480920.1	1	21
ENSP00000361073.1	2	34
ENSP00000361066.3	2	34
ENSP00000361065.3	2	34
ENSP00000491584.1	1	7
ENSP00000492190.1	1	7
ENSP00000420194.1	1	7
ENSP00000418685.2	1	7
ENSP00000420234.1	1	10
ENSP00000428067.2	1	10
ENSP00000439585.1	1	10
ENSP00000347847.3	1	5
ENSP00000385584.1	1	5
ENSP00000385835.1	1	5
ENSP00000479510.1	1	5
ENSP00000379861.3	1	5
ENSP00000484786.1	1	5
ENSP00000478420.1	1	5
ENSP00000350633.4	1	5
ENSP00000494294.1	1	5
ENSP00000494452.1	1	5
ENSP00000296473.3	1	5
ENSP00000404793.2	1	5
ENSP00000399613.1	1	5
ENSP00000408358.2	1	6
ENSP00000385317.1	1	6
ENSP00000319974.8	1	6
ENSP00000413320.1	1	6
ENSP00000403860.2	1	6
ENSP00000392230.1	1	6
ENSP00000408297.1	1	6
ENSP00000400543.1	1	6
ENSP00000404654.1	1	6
ENSP00000413274.1	1	6
ENSP00000385518.2	1	6
ENSP00000385530.1	1	6
ENSP00000403806.1	1	6
ENSP00000406554.1	1	6
ENSP00000407662.1	1	6
ENSP00000404943.1	1	6
ENSP00000414673.1	1	6
ENSP00000448073.2	2	11
ENSP00000261897.1	2	11
ENSP00000369634.1	2	11
ENSP00000492738.1	1	7
ENSP00000491841.1	1	7
ENSP00000298532.2	1	5
ENSP00000490037.1	1	5
ENSP00000446993.2	1	5
ENSP00000318884.9	2	15
ENSP00000231656.7	1	5
ENSP00000477928.1	1	5
ENSP00000365411.4	1	5
ENSP00000473386.1	1	6
ENSP00000441193.1	1	6
ENSP00000440953.1	1	6
ENSP00000295051.7	1	6
ENSP00000473425.1	1	6
ENSP00000355593.3	1	6
ENSP00000355596.4	1	6
ENSP00000487190.1	1	6
ENSP00000443996.1	1	6
ENSP00000355597.6	1	6
ENSP00000403888.3	1	6
ENSP00000440909.2	1	6
ENSP00000351593.1	1	6
ENSP00000328635.5	1	6
ENSP00000329532.7	1	6
ENSP00000409990.1	1	6
ENSP00000394637.1	1	5
ENSP00000479578.1	1	6
ENSP00000484398.1	1	6
ENSP00000325594.4	2	11
ENSP00000377094.2	1	5
ENSP00000390025.2	2	11
ENSP00000377087.2	2	11
ENSP00000426701.1	1	6
ENSP00000426117.1	1	5
ENSP00000453121.1	1	5
ENSP00000451229.2	1	5
ENSP00000453962.1	1	5
ENSP00000355675.2	1	7
ENSP00000362153.3	2	14
ENSP00000385866.1	4	32
ENSP00000348577.3	4	32
ENSP00000401470.2	4	32
ENSP00000430293.1	1	5
ENSP00000347375.3	1	5
ENSP00000349291.3	1	5
ENSP00000460964.1	1	5
ENSP00000330685.4	1	5
ENSP00000361005.5	1	5
ENSP00000338378.5	1	5
ENSP00000307634.7	1	5
ENSP00000386897.1	1	5
ENSP00000403482.1	1	5
ENSP00000393838.1	1	5
ENSP00000411824.3	1	5
ENSP00000484463.1	1	5
ENSP00000308532.5	2	10
ENSP00000292385.5	2	10
ENSP00000377195.1	2	10
ENSP00000423208.1	1	5
ENSP00000422854.1	1	5
ENSP00000377934.3	2	13
ENSP00000264211.7	1	6
ENSP00000473510.1	1	6
ENSP00000383274.2	1	6
ENSP00000489051.1	1	6
ENSP00000364071.3	1	6
ENSP00000331363.7	1	5
ENSP00000480314.1	1	5
ENSP00000422834.2	1	5
ENSP00000365080.1	2	15
ENSP00000330572.4	1	9
ENSP00000322609.5	1	5
ENSP00000305203.6	1	5
ENSP00000405289.3	1	5
ENSP00000401451.1	1	6
ENSP00000378167.3	1	6
ENSP00000326050.7	1	6
ENSP00000401076.2	1	5
ENSP00000397570.2	1	7
ENSP00000393099.2	1	7
ENSP00000426154.1	1	7
ENSP00000461496.2	2	13
ENSP00000461043.1	1	8
ENSP00000490600.1	1	5
ENSP00000317566.3	1	5
ENSP00000371659.1	1	5
ENSP00000371661.5	1	5
ENSP00000262238.4	1	5
ENSP00000430858.2	1	6
ENSP00000347076.2	1	5
ENSP00000489838.1	1	5
ENSP00000384164.1	1	5
ENSP00000315371.8	1	6
ENSP00000419624.1	1	5
ENSP00000417926.1	1	5
ENSP00000370524.2	1	5
ENSP00000419252.1	1	5
ENSP00000382214.1	1	5
ENSP00000320768.4	1	5
ENSP00000392438.2	1	5
ENSP00000370527.4	1	5
ENSP00000477646.1	1	5
ENSP00000297591.5	2	12
ENSP00000398390.2	2	12
ENSP00000423084.1	1	5
ENSP00000265192.4	1	5
ENSP00000378275.2	1	5
ENSP00000422508.1	1	5
ENSP00000345702.6	1	5
ENSP00000455908.1	2	11
ENSP00000350078.3	1	5
ENSP00000243776.6	1	5
ENSP00000445571.1	1	5
ENSP00000378793.3	1	5
ENSP00000385073.1	1	5
ENSP00000433271.1	1	5
ENSP00000403798.1	1	5
ENSP00000434650.1	1	5
ENSP00000385801.1	1	5
ENSP00000391005.1	1	5
ENSP00000415591.1	1	5
ENSP00000387946.2	1	5
ENSP00000403696.1	1	5
ENSP00000420656.1	1	5
ENSP00000384745.3	1	5
ENSP00000432073.1	1	5
ENSP00000477707.1	1	5
ENSP00000365625.3	1	7
ENSP00000399101.1	1	7
ENSP00000264935.5	1	5
ENSP00000489811.1	1	8
ENSP00000392248.1	1	5
ENSP00000369996.2	1	5
ENSP00000490318.1	12	61
ENSP00000343535.4	1	7
ENSP00000454362.1	1	7
ENSP00000321617.5	2	11
ENSP00000386815.1	2	11
ENSP00000386337.3	2	11
ENSP00000469842.2	1	9
ENSP00000477574.1	1	9
ENSP00000365606.5	1	9
ENSP00000441392.1	1	5
ENSP00000317902.5	1	5
ENSP00000445821.1	1	5
ENSP00000445706.1	1	5
ENSP00000444749.1	1	5
ENSP00000440256.1	1	5
ENSP00000317487.5	1	5
ENSP00000443436.1	1	5
ENSP00000481629.1	1	5
ENSP00000478046.1	1	5
ENSP00000481093.1	1	5
ENSP00000288710.2	1	5
ENSP00000294484.6	1	8
ENSP00000236877.5	1	5
ENSP00000437536.1	1	5
ENSP00000344740.5	1	5
ENSP00000382215.1	1	5
ENSP00000353717.8	1	5
ENSP00000353685.5	1	5
ENSP00000398774.3	1	5
ENSP00000394201.2	1	5
ENSP00000362935.3	1	7
ENSP00000440289.1	1	7
ENSP00000267064.4	2	10
ENSP00000377591.3	2	10
ENSP00000449396.1	2	10
ENSP00000302919.4	2	10
ENSP00000301480.3	1	5
ENSP00000429035.1	1	8
ENSP00000428419.1	1	8
ENSP00000482314.1	1	8
ENSP00000428201.1	1	8
ENSP00000445688.1	1	8
ENSP00000159111.3	1	6
ENSP00000440495.1	1	6
ENSP00000467678.1	1	6
ENSP00000480642.1	1	6
ENSP00000304592.2	1	5
ENSP00000488964.1	1	5
ENSP00000415212.2	1	5
ENSP00000400305.1	1	5
ENSP00000397126.1	1	5
ENSP00000394074.1	1	5
ENSP00000450002.2	1	5
ENSP00000243314.5	1	5
ENSP00000357880.3	1	5
ENSP00000357871.6	1	5
ENSP00000357870.1	1	5
ENSP00000357877.4	1	5
ENSP00000291536.3	1	7
ENSP00000381395.3	1	7
ENSP00000450607.1	3	23
ENSP00000229201.4	3	23
ENSP00000404340.1	1	5
ENSP00000388969.1	1	5
ENSP00000412743.1	1	5
ENSP00000396986.2	1	5
ENSP00000409902.1	1	5
ENSP00000409819.1	1	5
ENSP00000448572.1	1	5
ENSP00000304133.2	1	5
ENSP00000386458.1	1	5
ENSP00000371786.4	1	5
ENSP00000228284.3	1	5
ENSP00000414453.2	1	5
ENSP00000449386.1	1	5
ENSP00000474529.1	1	5
ENSP00000474009.1	1	5
ENSP00000451324.1	1	5
ENSP00000361810.1	5	57
ENSP00000361809.1	5	57
ENSP00000287239.4	5	57
ENSP00000361799.1	5	57
ENSP00000361796.1	5	57
ENSP00000376071.2	1	6
ENSP00000262146.4	1	5
ENSP00000430621.1	1	5
ENSP00000391502.2	1	5
ENSP00000384197.2	1	5
ENSP00000439990.2	1	5
ENSP00000298919.7	1	5
ENSP00000369716.4	5	32
ENSP00000350907.4	2	10
ENSP00000332628.7	2	10
ENSP00000405861.1	1	5
ENSP00000406861.2	1	5
ENSP00000487346.1	1	14
ENSP00000477771.2	2	44
ENSP00000483021.1	2	44
ENSP00000301073.2	1	5
ENSP00000466907.1	1	5
ENSP00000384391.3	1	9
ENSP00000385096.3	1	9
ENSP00000011684.7	1	5
ENSP00000380185.3	1	5
ENSP00000393194.2	1	5
ENSP00000304640.8	1	5
ENSP00000363201.3	2	12
ENSP00000223791.3	2	12
ENSP00000363188.5	2	12
ENSP00000309222.3	2	12
ENSP00000303769.4	2	12
ENSP00000489826.1	1	5
ENSP00000347301.2	1	5
ENSP00000490571.1	1	5
ENSP00000451397.1	1	5
ENSP00000452157.1	1	5
ENSP00000411124.2	1	5
ENSP00000473496.2	1	5
ENSP00000483580.1	1	5
ENSP00000478490.1	1	5
ENSP00000478825.1	1	5
ENSP00000481476.1	1	5
ENSP00000485046.1	1	5
ENSP00000481497.1	1	5
ENSP00000252692.5	1	6
ENSP00000404595.2	1	6
ENSP00000383623.3	1	6
ENSP00000421441.1	1	6
ENSP00000423035.1	1	6
ENSP00000355771.3	1	6
ENSP00000391789.2	1	7
ENSP00000409812.1	1	7
ENSP00000374280.4	2	11
ENSP00000355028.3	1	7
ENSP00000419981.1	1	7
ENSP00000331210.4	1	8
ENSP00000354925.5	1	8
ENSP00000483345.1	1	5
ENSP00000483702.1	1	5
ENSP00000477592.1	1	5
ENSP00000354483.2	2	10
ENSP00000271385.5	2	10
ENSP00000404874.1	2	10
ENSP00000354486.2	1	5
ENSP00000406894.1	1	5
ENSP00000349305.4	1	5
ENSP00000387633.2	1	5
ENSP00000403009.1	1	5
ENSP00000392907.1	1	5
ENSP00000404402.1	1	7
ENSP00000356850.4	1	7
ENSP00000356849.1	1	7
ENSP00000443179.1	1	5
ENSP00000445955.1	1	5
ENSP00000440440.1	1	5
ENSP00000444589.1	1	5
ENSP00000261168.4	1	5
ENSP00000403240.1	1	5
ENSP00000402659.1	1	5
ENSP00000406269.2	1	5
ENSP00000387609.2	1	5
ENSP00000406868.1	1	5
ENSP00000357503.3	1	5
ENSP00000303978.5	1	5
ENSP00000341282.5	1	5
ENSP00000300576.5	2	10
ENSP00000491559.1	1	8
ENSP00000495189.1	1	10
ENSP00000496709.1	1	10
ENSP00000397906.2	1	10
ENSP00000444633.1	1	10
ENSP00000279451.5	1	10
ENSP00000495695.1	1	10
ENSP00000495954.1	1	10
ENSP00000495501.1	1	10
ENSP00000496573.1	1	10
ENSP00000368824.3	1	10
ENSP00000494906.1	1	10
ENSP00000496088.1	1	10
ENSP00000495012.1	1	10
ENSP00000494115.1	1	10
ENSP00000320345.4	1	5
ENSP00000441786.1	1	5
ENSP00000494123.1	1	5
ENSP00000388790.2	2	13
ENSP00000404066.2	2	13
ENSP00000492108.1	1	14
ENSP00000354675.4	1	6
ENSP00000361820.1	1	6
ENSP00000403226.1	1	6
ENSP00000405893.1	1	6
ENSP00000391722.1	1	6
ENSP00000351555.4	2	10
ENSP00000371859.2	2	10
ENSP00000353458.1	2	10
ENSP00000477706.1	4	28
ENSP00000341024.5	1	15
ENSP00000399518.1	1	15
ENSP00000399708.2	1	15
ENSP00000479213.1	1	20
ENSP00000484604.1	1	20
ENSP00000486746.1	1	20
ENSP00000451138.1	2	13
ENSP00000345541.6	2	13
ENSP00000350073.2	2	13
ENSP00000474349.1	3	25
ENSP00000262710.1	3	25
ENSP00000380502.3	2	13
ENSP00000451328.1	3	25
ENSP00000451410.1	1	6
ENSP00000405677.1	3	25
ENSP00000397435.2	1	13
ENSP00000437414.1	1	13
ENSP00000394537.1	1	6
ENSP00000273317.4	1	6
ENSP00000314029.8	1	10
ENSP00000403712.2	1	10
ENSP00000483614.1	1	10
ENSP00000363958.4	4	21
ENSP00000411195.1	1	5
ENSP00000363964.4	4	21
ENSP00000436322.1	1	5
ENSP00000475691.1	3	16
ENSP00000378702.1	4	21
ENSP00000409613.1	4	21
ENSP00000409145.2	4	21
ENSP00000370113.3	1	5
ENSP00000429279.1	1	5
ENSP00000325074.7	1	5
ENSP00000491731.1	1	5
ENSP00000349788.2	4	39
ENSP00000392081.2	4	39
ENSP00000490486.1	2	28
ENSP00000265773.5	4	39
ENSP00000490852.1	2	28
ENSP00000489968.1	2	28
ENSP00000371629.1	4	39
ENSP00000489256.1	3	33
ENSP00000490551.1	2	28
ENSP00000371638.1	4	39
ENSP00000489518.1	1	5
ENSP00000492585.2	1	6
ENSP00000324770.6	1	6
ENSP00000489433.1	1	6
ENSP00000413057.2	1	6
ENSP00000371620.2	1	6
ENSP00000305411.3	1	6
ENSP00000371618.1	1	6
ENSP00000387486.2	1	6
ENSP00000371621.1	1	6
ENSP00000489204.1	1	6
ENSP00000489271.1	1	6
ENSP00000489504.1	1	6
ENSP00000489388.1	1	6
ENSP00000489212.1	1	6
ENSP00000489615.1	1	6
ENSP00000412242.2	1	6
ENSP00000489302.1	1	6
ENSP00000422455.1	1	5
ENSP00000345530.2	1	5
ENSP00000424827.1	1	5
ENSP00000410613.3	1	5
ENSP00000422705.1	1	5
ENSP00000360552.3	1	6
ENSP00000475114.1	1	6
ENSP00000333114.5	1	6
ENSP00000393143.2	2	18
ENSP00000414373.2	3	24
ENSP00000394994.1	3	25
ENSP00000390550.2	1	11
ENSP00000360060.3	2	10
ENSP00000345347.5	1	5
ENSP00000384678.1	1	5
ENSP00000343040.4	1	5
ENSP00000382417.1	1	5
ENSP00000276079.8	1	6
ENSP00000362963.3	1	6
ENSP00000362947.1	1	6
ENSP00000410299.1	1	6
ENSP00000413350.1	1	6
ENSP00000415777.1	1	6
ENSP00000406673.1	1	6
ENSP00000261965.3	1	5
ENSP00000399470.1	1	5
ENSP00000388037.1	1	5
ENSP00000409181.2	1	5
ENSP00000407047.1	1	5
ENSP00000395133.1	1	5
ENSP00000254846.5	1	6
ENSP00000412513.2	1	6
ENSP00000263674.3	3	15
ENSP00000493940.1	1	5
ENSP00000357153.3	1	5
ENSP00000289429.5	1	5
ENSP00000421169.1	1	6
ENSP00000421160.1	1	6
ENSP00000478660.1	1	6
ENSP00000357150.3	1	5
ENSP00000346155.6	1	6
ENSP00000358924.5	1	6
ENSP00000351546.3	1	6
ENSP00000282753.1	2	10
ENSP00000354896.2	2	10
ENSP00000484381.1	1	9
ENSP00000482229.1	1	9
ENSP00000262367.5	3	29
ENSP00000371502.3	3	29
ENSP00000362392.1	1	5
