record	segment_length
ENSLOCP00000015415.1	10
ENSLOCP00000015415.1	13
ENSLOCP00000015415.1	7
ENSLOCP00000015415.1	5
ENSLOCP00000015415.1	5
ENSLOCP00000015415.1	5
ENSLOCP00000015424.1	7
ENSLOCP00000015424.1	5
ENSLOCP00000015416.1	5
ENSLOCP00000015426.1	5
ENSLOCP00000015438.1	5
ENSLOCP00000015446.1	5
ENSLOCP00000015489.1	6
ENSLOCP00000015489.1	5
ENSLOCP00000015481.1	6
ENSLOCP00000015481.1	8
ENSLOCP00000015499.1	5
ENSLOCP00000015512.1	6
ENSLOCP00000015538.1	5
ENSLOCP00000015548.1	5
ENSLOCP00000015560.1	6
ENSLOCP00000015563.1	6
ENSLOCP00000015558.1	5
ENSLOCP00000015576.1	5
ENSLOCP00000015576.1	7
ENSLOCP00000015582.1	8
ENSLOCP00000015618.1	6
ENSLOCP00000015634.1	6
ENSLOCP00000015637.1	6
ENSLOCP00000015643.1	6
ENSLOCP00000015661.1	5
ENSLOCP00000015667.1	8
ENSLOCP00000015684.1	5
ENSLOCP00000015700.1	5
ENSLOCP00000015698.1	10
ENSLOCP00000015698.1	5
ENSLOCP00000015717.1	6
ENSLOCP00000015737.1	5
ENSLOCP00000015747.1	5
ENSLOCP00000015753.1	5
ENSLOCP00000015750.1	9
ENSLOCP00000015750.1	5
ENSLOCP00000015757.1	6
ENSLOCP00000015757.1	6
ENSLOCP00000015757.1	5
ENSLOCP00000015759.1	6
ENSLOCP00000015759.1	6
ENSLOCP00000015761.1	6
ENSLOCP00000015788.1	7
ENSLOCP00000015788.1	5
ENSLOCP00000015829.1	6
ENSLOCP00000015829.1	7
ENSLOCP00000015829.1	5
ENSLOCP00000015801.1	8
ENSLOCP00000015813.1	5
ENSLOCP00000015819.1	5
ENSLOCP00000015817.1	8
ENSLOCP00000015822.1	8
ENSLOCP00000015823.1	5
ENSLOCP00000015843.1	5
ENSLOCP00000015850.1	5
ENSLOCP00000015853.1	7
ENSLOCP00000015853.1	6
ENSLOCP00000015907.1	5
ENSLOCP00000015907.1	5
ENSLOCP00000015907.1	7
ENSLOCP00000015907.1	11
ENSLOCP00000015910.1	5
ENSLOCP00000015936.1	5
ENSLOCP00000015942.1	5
ENSLOCP00000015937.1	5
ENSLOCP00000015956.1	5
ENSLOCP00000015963.1	5
ENSLOCP00000015948.1	5
ENSLOCP00000015969.1	5
ENSLOCP00000015974.1	5
ENSLOCP00000015980.1	5
ENSLOCP00000016006.1	6
ENSLOCP00000016010.1	6
ENSLOCP00000016036.1	6
ENSLOCP00000016048.1	6
ENSLOCP00000016049.1	5
ENSLOCP00000016055.1	5
ENSLOCP00000016081.1	5
ENSLOCP00000016096.1	5
ENSLOCP00000016101.1	5
ENSLOCP00000016099.1	12
ENSLOCP00000016150.1	6
ENSLOCP00000016158.1	6
ENSLOCP00000016139.1	6
ENSLOCP00000016148.1	6
ENSLOCP00000016138.1	7
ENSLOCP00000016138.1	5
ENSLOCP00000016144.1	7
ENSLOCP00000016144.1	5
ENSLOCP00000016156.1	7
ENSLOCP00000016162.1	7
ENSLOCP00000016177.1	8
ENSLOCP00000016225.1	5
ENSLOCP00000016231.1	5
ENSLOCP00000016248.1	5
ENSLOCP00000016248.1	7
ENSLOCP00000016255.1	5
ENSLOCP00000016298.1	5
ENSLOCP00000016298.1	9
ENSLOCP00000016300.1	5
ENSLOCP00000016300.1	9
ENSLOCP00000016293.1	5
ENSLOCP00000016306.1	5
ENSLOCP00000016340.1	5
ENSLOCP00000016346.1	5
ENSLOCP00000016353.1	9
ENSLOCP00000016378.1	5
ENSLOCP00000016381.1	5
ENSLOCP00000016360.1	5
ENSLOCP00000016360.1	5
ENSLOCP00000016369.1	6
ENSLOCP00000016369.1	6
ENSLOCP00000016387.1	6
ENSLOCP00000016434.1	9
ENSLOCP00000016448.1	7
ENSLOCP00000016448.1	7
ENSLOCP00000016448.1	5
ENSLOCP00000016491.1	7
ENSLOCP00000016491.1	5
ENSLOCP00000016495.1	7
ENSLOCP00000016495.1	5
ENSLOCP00000016544.1	6
ENSLOCP00000016555.1	5
ENSLOCP00000016564.1	6
ENSLOCP00000016571.1	5
ENSLOCP00000016576.1	5
ENSLOCP00000016574.1	5
ENSLOCP00000016580.1	6
ENSLOCP00000016579.1	8
ENSLOCP00000016588.1	5
ENSLOCP00000016608.1	7
ENSLOCP00000016617.1	6
ENSLOCP00000016623.1	6
ENSLOCP00000016618.1	6
ENSLOCP00000016610.1	6
ENSLOCP00000016635.1	6
ENSLOCP00000016631.1	5
ENSLOCP00000016649.1	7
ENSLOCP00000016654.1	6
ENSLOCP00000016661.1	6
ENSLOCP00000016669.1	5
ENSLOCP00000016669.1	7
ENSLOCP00000016674.1	5
ENSLOCP00000016680.1	5
ENSLOCP00000016683.1	9
ENSLOCP00000016686.1	5
ENSLOCP00000016691.1	5
ENSLOCP00000016693.1	7
ENSLOCP00000016693.1	5
ENSLOCP00000016693.1	6
ENSLOCP00000016693.1	6
ENSLOCP00000016693.1	7
ENSLOCP00000016702.1	5
ENSLOCP00000016704.1	5
ENSLOCP00000016719.1	5
ENSLOCP00000016741.1	5
ENSLOCP00000016750.1	5
ENSLOCP00000016742.1	5
ENSLOCP00000016746.1	6
ENSLOCP00000016756.1	5
ENSLOCP00000016754.1	7
ENSLOCP00000016754.1	7
ENSLOCP00000016788.1	5
ENSLOCP00000016793.1	5
ENSLOCP00000016794.1	5
ENSLOCP00000016798.1	5
ENSLOCP00000016798.1	13
ENSLOCP00000016795.1	5
ENSLOCP00000016803.1	5
ENSLOCP00000016799.1	5
ENSLOCP00000016799.1	5
ENSLOCP00000016841.1	6
ENSLOCP00000016839.1	5
ENSLOCP00000016864.1	14
ENSLOCP00000016864.1	6
ENSLOCP00000016872.1	10
ENSLOCP00000016872.1	5
ENSLOCP00000016869.1	6
ENSLOCP00000016874.1	6
ENSLOCP00000016879.1	6
ENSLOCP00000016884.1	6
ENSLOCP00000016892.1	6
ENSLOCP00000016881.1	6
ENSLOCP00000016886.1	8
ENSLOCP00000016901.1	6
ENSLOCP00000016918.1	6
ENSLOCP00000016911.1	5
ENSLOCP00000016920.1	5
ENSLOCP00000016921.1	7
ENSLOCP00000016945.1	5
ENSLOCP00000016978.1	6
ENSLOCP00000016995.1	6
ENSLOCP00000017005.1	5
ENSLOCP00000017030.1	5
ENSLOCP00000017076.1	6
ENSLOCP00000017076.1	5
ENSLOCP00000017076.1	6
ENSLOCP00000017079.1	5
ENSLOCP00000017095.1	9
ENSLOCP00000017109.1	5
ENSLOCP00000017109.1	5
ENSLOCP00000017109.1	5
ENSLOCP00000017110.1	7
ENSLOCP00000017110.1	6
ENSLOCP00000017126.1	5
ENSLOCP00000017126.1	13
ENSLOCP00000017127.1	6
ENSLOCP00000017175.1	6
ENSLOCP00000017192.1	5
ENSLOCP00000017207.1	6
ENSLOCP00000017212.1	6
ENSLOCP00000017208.1	7
ENSLOCP00000017225.1	5
ENSLOCP00000017223.1	5
ENSLOCP00000017223.1	5
ENSLOCP00000017223.1	8
ENSLOCP00000017241.1	11
ENSLOCP00000017236.1	7
ENSLOCP00000017242.1	6
ENSLOCP00000017246.1	6
ENSLOCP00000017254.1	5
ENSLOCP00000017266.1	6
ENSLOCP00000017278.1	5
ENSLOCP00000017298.1	5
ENSLOCP00000017315.1	5
ENSLOCP00000017318.1	5
ENSLOCP00000017312.1	5
ENSLOCP00000017312.1	6
ENSLOCP00000017334.1	5
ENSLOCP00000017325.1	5
ENSLOCP00000017325.1	7
ENSLOCP00000017325.1	5
ENSLOCP00000017335.1	5
ENSLOCP00000017373.1	5
ENSLOCP00000017355.1	11
ENSLOCP00000017363.1	8
ENSLOCP00000017366.1	11
ENSLOCP00000017366.1	5
ENSLOCP00000017366.1	7
ENSLOCP00000017366.1	7
ENSLOCP00000017366.1	6
ENSLOCP00000017366.1	8
ENSLOCP00000017366.1	5
ENSLOCP00000017368.1	5
ENSLOCP00000017368.1	7
ENSLOCP00000017368.1	7
ENSLOCP00000017368.1	6
ENSLOCP00000017368.1	8
ENSLOCP00000017425.1	6
ENSLOCP00000017433.1	6
ENSLOCP00000017386.1	5
ENSLOCP00000017395.1	5
ENSLOCP00000017414.1	5
ENSLOCP00000017416.1	6
ENSLOCP00000017419.1	6
ENSLOCP00000017431.1	7
ENSLOCP00000017447.1	9
ENSLOCP00000017459.1	5
ENSLOCP00000017466.1	5
ENSLOCP00000017479.1	6
ENSLOCP00000017486.1	5
ENSLOCP00000017485.1	8
ENSLOCP00000017487.1	9
ENSLOCP00000017492.1	11
ENSLOCP00000017492.1	5
ENSLOCP00000017492.1	6
ENSLOCP00000017492.1	5
ENSLOCP00000017492.1	5
ENSLOCP00000017492.1	6
ENSLOCP00000017494.1	5
ENSLOCP00000017501.1	7
ENSLOCP00000017504.1	5
ENSLOCP00000017510.1	5
ENSLOCP00000017510.1	7
ENSLOCP00000017510.1	7
ENSLOCP00000017511.1	5
ENSLOCP00000017518.1	7
ENSLOCP00000017518.1	5
ENSLOCP00000017518.1	6
ENSLOCP00000017535.1	7
ENSLOCP00000017535.1	5
ENSLOCP00000017541.1	6
ENSLOCP00000017572.1	5
ENSLOCP00000017572.1	9
ENSLOCP00000017572.1	6
ENSLOCP00000017553.1	5
ENSLOCP00000017593.1	7
ENSLOCP00000017594.1	7
ENSLOCP00000017606.1	5
ENSLOCP00000017608.1	5
ENSLOCP00000017611.1	5
ENSLOCP00000017647.1	5
ENSLOCP00000017659.1	8
ENSLOCP00000017679.1	5
ENSLOCP00000017675.1	8
ENSLOCP00000017689.1	5
ENSLOCP00000017696.1	8
ENSLOCP00000017703.1	8
ENSLOCP00000017707.1	6
ENSLOCP00000017704.1	5
ENSLOCP00000017706.1	16
ENSLOCP00000017712.1	5
ENSLOCP00000017716.1	5
ENSLOCP00000017730.1	8
ENSLOCP00000017730.1	5
ENSLOCP00000017737.1	8
ENSLOCP00000017787.1	5
ENSLOCP00000017805.1	5
ENSLOCP00000017811.1	10
ENSLOCP00000017810.1	17
ENSLOCP00000017822.1	6
ENSLOCP00000017840.1	5
ENSLOCP00000017846.1	13
ENSLOCP00000017854.1	7
ENSLOCP00000017857.1	5
ENSLOCP00000017874.1	5
ENSLOCP00000017886.1	5
ENSLOCP00000017887.1	5
ENSLOCP00000017900.1	5
ENSLOCP00000017909.1	8
ENSLOCP00000017912.1	5
ENSLOCP00000017936.1	7
ENSLOCP00000017929.1	7
ENSLOCP00000017969.1	9
ENSLOCP00000018006.1	5
ENSLOCP00000017992.1	5
ENSLOCP00000017995.1	6
ENSLOCP00000018014.1	5
ENSLOCP00000018017.1	5
ENSLOCP00000018034.1	5
ENSLOCP00000018034.1	7
ENSLOCP00000018034.1	10
ENSLOCP00000018044.1	5
ENSLOCP00000018055.1	8
ENSLOCP00000018060.1	5
ENSLOCP00000018083.1	6
ENSLOCP00000018087.1	6
ENSLOCP00000018097.1	5
ENSLOCP00000018101.1	5
ENSLOCP00000018103.1	5
ENSLOCP00000018102.1	5
ENSLOCP00000018110.1	11
ENSLOCP00000018138.1	6
ENSLOCP00000018137.1	5
ENSLOCP00000018140.1	5
ENSLOCP00000018156.1	5
ENSLOCP00000018179.1	5
ENSLOCP00000018179.1	6
ENSLOCP00000018181.1	5
ENSLOCP00000018181.1	6
ENSLOCP00000018178.1	8
ENSLOCP00000018208.1	5
ENSLOCP00000018208.1	6
ENSLOCP00000018221.1	5
ENSLOCP00000018224.1	5
ENSLOCP00000018265.1	6
ENSLOCP00000018265.1	5
ENSLOCP00000018265.1	11
ENSLOCP00000018232.1	8
ENSLOCP00000018244.1	6
ENSLOCP00000018260.1	9
ENSLOCP00000018262.1	5
ENSLOCP00000018262.1	5
ENSLOCP00000018262.1	7
ENSLOCP00000018281.1	5
ENSLOCP00000018291.1	6
ENSLOCP00000018291.1	5
ENSLOCP00000018291.1	6
ENSLOCP00000018294.1	6
ENSLOCP00000018294.1	5
ENSLOCP00000018294.1	6
ENSLOCP00000018295.1	5
ENSLOCP00000018295.1	6
ENSLOCP00000018298.1	5
ENSLOCP00000018298.1	6
ENSLOCP00000018297.1	9
ENSLOCP00000018300.1	9
ENSLOCP00000018302.1	9
ENSLOCP00000018321.1	10
ENSLOCP00000018321.1	5
ENSLOCP00000018325.1	6
ENSLOCP00000018363.1	5
ENSLOCP00000018375.1	5
ENSLOCP00000018377.1	5
ENSLOCP00000018412.1	6
ENSLOCP00000018413.1	6
ENSLOCP00000018413.1	6
ENSLOCP00000018425.1	10
ENSLOCP00000018428.1	10
ENSLOCP00000018435.1	5
ENSLOCP00000018447.1	5
ENSLOCP00000018451.1	5
ENSLOCP00000018459.1	11
ENSLOCP00000018481.1	5
ENSLOCP00000018481.1	5
ENSLOCP00000018492.1	6
ENSLOCP00000018487.1	6
ENSLOCP00000018499.1	5
ENSLOCP00000018521.1	12
ENSLOCP00000018519.1	5
ENSLOCP00000018528.1	7
ENSLOCP00000018530.1	7
ENSLOCP00000018533.1	5
ENSLOCP00000018537.1	5
ENSLOCP00000018548.1	6
ENSLOCP00000018551.1	6
ENSLOCP00000018546.1	5
ENSLOCP00000018561.1	6
ENSLOCP00000018570.1	6
ENSLOCP00000018570.1	6
ENSLOCP00000018574.1	6
ENSLOCP00000018573.1	7
ENSLOCP00000018573.1	6
ENSLOCP00000018578.1	5
ENSLOCP00000018579.1	5
ENSLOCP00000018589.1	5
ENSLOCP00000018604.1	5
ENSLOCP00000018609.1	5
ENSLOCP00000018609.1	5
ENSLOCP00000018613.1	5
ENSLOCP00000018613.1	5
ENSLOCP00000018615.1	5
ENSLOCP00000018615.1	5
ENSLOCP00000018612.1	5
ENSLOCP00000018624.1	8
ENSLOCP00000018629.1	7
ENSLOCP00000018629.1	7
ENSLOCP00000018644.1	7
ENSLOCP00000018645.1	7
ENSLOCP00000018654.1	6
ENSLOCP00000018651.1	5
ENSLOCP00000018658.1	5
ENSLOCP00000018705.1	10
ENSLOCP00000018709.1	5
ENSLOCP00000018712.1	5
ENSLOCP00000018728.1	6
ENSLOCP00000018730.1	5
ENSLOCP00000018743.1	5
ENSLOCP00000018765.1	6
ENSLOCP00000018768.1	8
ENSLOCP00000018784.1	5
ENSLOCP00000018787.1	5
ENSLOCP00000018789.1	5
ENSLOCP00000018808.1	8
ENSLOCP00000018812.1	7
ENSLOCP00000018817.1	5
ENSLOCP00000018822.1	13
ENSLOCP00000018854.1	7
ENSLOCP00000018872.1	5
ENSLOCP00000018874.1	5
ENSLOCP00000018875.1	9
ENSLOCP00000018895.1	6
ENSLOCP00000018897.1	6
ENSLOCP00000018903.1	6
ENSLOCP00000018922.1	6
ENSLOCP00000018939.1	5
ENSLOCP00000018937.1	5
ENSLOCP00000018964.1	5
ENSLOCP00000018974.1	5
ENSLOCP00000018974.1	6
ENSLOCP00000019004.1	6
ENSLOCP00000019006.1	5
ENSLOCP00000019008.1	5
ENSLOCP00000019022.1	5
ENSLOCP00000019022.1	6
ENSLOCP00000019037.1	5
ENSLOCP00000019039.1	5
ENSLOCP00000019039.1	5
ENSLOCP00000019039.1	7
ENSLOCP00000019054.1	20
ENSLOCP00000019060.1	5
ENSLOCP00000019060.1	11
ENSLOCP00000019060.1	9
ENSLOCP00000019060.1	6
ENSLOCP00000019068.1	5
ENSLOCP00000019078.1	5
ENSLOCP00000019078.1	8
ENSLOCP00000019099.1	5
ENSLOCP00000019099.1	5
ENSLOCP00000019109.1	5
ENSLOCP00000019111.1	5
ENSLOCP00000019124.1	6
ENSLOCP00000019125.1	6
ENSLOCP00000019205.1	5
ENSLOCP00000019211.1	10
ENSLOCP00000019211.1	8
ENSLOCP00000019211.1	7
ENSLOCP00000019211.1	5
ENSLOCP00000019211.1	16
ENSLOCP00000019211.1	5
ENSLOCP00000019219.1	5
ENSLOCP00000019220.1	5
ENSLOCP00000019291.1	6
ENSLOCP00000019293.1	7
ENSLOCP00000019293.1	5
ENSLOCP00000019293.1	5
ENSLOCP00000019314.1	5
ENSLOCP00000019326.1	6
ENSLOCP00000019326.1	5
ENSLOCP00000019326.1	5
ENSLOCP00000019326.1	6
ENSLOCP00000019327.1	6
ENSLOCP00000019327.1	5
ENSLOCP00000019327.1	5
ENSLOCP00000019327.1	6
ENSLOCP00000019365.1	6
ENSLOCP00000019379.1	5
ENSLOCP00000019385.1	6
ENSLOCP00000019386.1	6
ENSLOCP00000019387.1	6
ENSLOCP00000019388.1	6
ENSLOCP00000019389.1	6
ENSLOCP00000019420.1	7
ENSLOCP00000019434.1	5
ENSLOCP00000019437.1	5
ENSLOCP00000019431.1	5
ENSLOCP00000019463.1	6
ENSLOCP00000019465.1	6
ENSLOCP00000019472.1	5
ENSLOCP00000019487.1	6
ENSLOCP00000019494.1	5
ENSLOCP00000019517.1	6
ENSLOCP00000019517.1	8
ENSLOCP00000019532.1	5
ENSLOCP00000019554.1	5
ENSLOCP00000019557.1	5
ENSLOCP00000019558.1	5
ENSLOCP00000019570.1	5
ENSLOCP00000019579.1	11
ENSLOCP00000019579.1	6
ENSLOCP00000019579.1	6
ENSLOCP00000019579.1	7
ENSLOCP00000019602.1	5
ENSLOCP00000019605.1	5
ENSLOCP00000019611.1	5
ENSLOCP00000019613.1	5
ENSLOCP00000019648.1	6
ENSLOCP00000019650.1	6
ENSLOCP00000019675.1	6
ENSLOCP00000019675.1	5
ENSLOCP00000019688.1	5
ENSLOCP00000019690.1	5
ENSLOCP00000019725.1	6
ENSLOCP00000019771.1	5
ENSLOCP00000019773.1	5
ENSLOCP00000019825.1	7
ENSLOCP00000019830.1	7
ENSLOCP00000019852.1	10
ENSLOCP00000019854.1	10
ENSLOCP00000019842.1	5
ENSLOCP00000019844.1	5
ENSLOCP00000019879.1	5
ENSLOCP00000019881.1	7
ENSLOCP00000019881.1	19
ENSLOCP00000019903.1	6
ENSLOCP00000019914.1	6
ENSLOCP00000019938.1	5
ENSLOCP00000019940.1	5
ENSLOCP00000019957.1	5
ENSLOCP00000019970.1	5
ENSLOCP00000020025.1	6
ENSLOCP00000020027.1	6
ENSLOCP00000020029.1	6
ENSLOCP00000020030.1	6
ENSLOCP00000020026.1	6
ENSLOCP00000020035.1	5
ENSLOCP00000020037.1	5
ENSLOCP00000020085.1	5
ENSLOCP00000020085.1	5
ENSLOCP00000020087.1	5
ENSLOCP00000020087.1	5
ENSLOCP00000020086.1	8
ENSLOCP00000020089.1	8
ENSLOCP00000020097.1	6
ENSLOCP00000020098.1	6
ENSLOCP00000020109.1	5
ENSLOCP00000020110.1	5
ENSLOCP00000020122.1	10
ENSLOCP00000020142.1	5
ENSLOCP00000020190.1	5
ENSLOCP00000020191.1	5
ENSLOCP00000020236.1	6
ENSLOCP00000020254.1	5
ENSLOCP00000020254.1	5
ENSLOCP00000020278.1	5
ENSLOCP00000020286.1	7
ENSLOCP00000020286.1	5
ENSLOCP00000020301.1	6
ENSLOCP00000020323.1	5
ENSLOCP00000020323.1	6
ENSLOCP00000020323.1	7
ENSLOCP00000020323.1	5
ENSLOCP00000020345.1	5
ENSLOCP00000020347.1	5
ENSLOCP00000020353.1	14
ENSLOCP00000020385.1	5
ENSLOCP00000020397.1	6
ENSLOCP00000020426.1	7
ENSLOCP00000020425.1	5
ENSLOCP00000020468.1	6
ENSLOCP00000020470.1	6
ENSLOCP00000020472.1	6
ENSLOCP00000020475.1	5
ENSLOCP00000020479.1	5
ENSLOCP00000020494.1	5
ENSLOCP00000020500.1	5
ENSLOCP00000020525.1	5
ENSLOCP00000020526.1	5
ENSLOCP00000020536.1	5
ENSLOCP00000020540.1	5
ENSLOCP00000020561.1	7
ENSLOCP00000020597.1	6
ENSLOCP00000020597.1	5
ENSLOCP00000020602.1	6
ENSLOCP00000020602.1	5
ENSLOCP00000020560.1	6
ENSLOCP00000020562.1	6
ENSLOCP00000020566.1	5
ENSLOCP00000020567.1	5
ENSLOCP00000020571.1	5
ENSLOCP00000020573.1	5
ENSLOCP00000020574.1	5
ENSLOCP00000020580.1	6
ENSLOCP00000020590.1	5
ENSLOCP00000020591.1	5
ENSLOCP00000020598.1	5
ENSLOCP00000020614.1	5
ENSLOCP00000020630.1	5
ENSLOCP00000020637.1	6
ENSLOCP00000020669.1	5
ENSLOCP00000020679.1	5
ENSLOCP00000020683.1	5
ENSLOCP00000020696.1	5
ENSLOCP00000020698.1	5
ENSLOCP00000020700.1	5
ENSLOCP00000020710.1	5
ENSLOCP00000020767.1	5
ENSLOCP00000020770.1	5
ENSLOCP00000020764.1	5
ENSLOCP00000020768.1	5
ENSLOCP00000020803.1	5
ENSLOCP00000020805.1	6
ENSLOCP00000020805.1	6
ENSLOCP00000020807.1	6
ENSLOCP00000020807.1	6
ENSLOCP00000020826.1	7
ENSLOCP00000020826.1	5
ENSLOCP00000020829.1	7
ENSLOCP00000020829.1	5
ENSLOCP00000020822.1	6
ENSLOCP00000020822.1	8
ENSLOCP00000020831.1	5
ENSLOCP00000020834.1	6
ENSLOCP00000020858.1	5
ENSLOCP00000020876.1	8
ENSLOCP00000020876.1	7
ENSLOCP00000020878.1	8
ENSLOCP00000020878.1	7
ENSLOCP00000020881.1	5
ENSLOCP00000020890.1	5
ENSLOCP00000020907.1	5
ENSLOCP00000020907.1	5
ENSLOCP00000020914.1	5
ENSLOCP00000020931.1	6
ENSLOCP00000021004.1	5
ENSLOCP00000021006.1	5
ENSLOCP00000020934.1	5
ENSLOCP00000020935.1	5
ENSLOCP00000020947.1	6
ENSLOCP00000020947.1	6
ENSLOCP00000020947.1	5
ENSLOCP00000020947.1	5
ENSLOCP00000020947.1	5
ENSLOCP00000020948.1	6
ENSLOCP00000020948.1	6
ENSLOCP00000020948.1	5
ENSLOCP00000020948.1	5
ENSLOCP00000020948.1	5
ENSLOCP00000021001.1	5
ENSLOCP00000021002.1	5
ENSLOCP00000021010.1	6
ENSLOCP00000021019.1	12
ENSLOCP00000021086.1	5
ENSLOCP00000021085.1	5
ENSLOCP00000021118.1	8
ENSLOCP00000021124.1	10
ENSLOCP00000021125.1	10
ENSLOCP00000021127.1	9
ENSLOCP00000021161.1	5
ENSLOCP00000021162.1	5
ENSLOCP00000021203.1	10
ENSLOCP00000021203.1	7
ENSLOCP00000021203.1	5
ENSLOCP00000021204.1	10
ENSLOCP00000021204.1	7
ENSLOCP00000021204.1	5
ENSLOCP00000021213.1	11
ENSLOCP00000021214.1	5
ENSLOCP00000021237.1	7
ENSLOCP00000021259.1	7
ENSLOCP00000021262.1	7
ENSLOCP00000021285.1	7
ENSLOCP00000021285.1	9
ENSLOCP00000021285.1	5
ENSLOCP00000021285.1	11
ENSLOCP00000021303.1	6
ENSLOCP00000021304.1	6
ENSLOCP00000021315.1	5
ENSLOCP00000021323.1	5
ENSLOCP00000021323.1	7
ENSLOCP00000021323.1	5
ENSLOCP00000021323.1	5
ENSLOCP00000021323.1	7
ENSLOCP00000021323.1	5
ENSLOCP00000021323.1	9
ENSLOCP00000021324.1	5
ENSLOCP00000021324.1	7
ENSLOCP00000021324.1	5
ENSLOCP00000021324.1	9
ENSLOCP00000021330.1	5
ENSLOCP00000021372.1	6
ENSLOCP00000021373.1	6
ENSLOCP00000021428.1	5
ENSLOCP00000021428.1	7
ENSLOCP00000021436.1	7
ENSLOCP00000021452.1	6
ENSLOCP00000021463.1	5
ENSLOCP00000021497.1	5
ENSLOCP00000021498.1	5
ENSLOCP00000021525.1	7
ENSLOCP00000021527.1	5
ENSLOCP00000021595.1	5
ENSLOCP00000021612.1	5
ENSLOCP00000021615.1	5
ENSLOCP00000021623.1	5
ENSLOCP00000021739.1	5
ENSLOCP00000021840.1	5
ENSLOCP00000021883.1	5
ENSLOCP00000021898.1	5
ENSLOCP00000021902.1	5
ENSLOCP00000021932.1	5
ENSLOCP00000021949.1	5
ENSLOCP00000021952.1	5
ENSLOCP00000021952.1	8
ENSLOCP00000021998.1	5
ENSLOCP00000021998.1	5
ENSLOCP00000021998.1	5
ENSLOCP00000021998.1	5
ENSLOCP00000022001.1	7
ENSLOCP00000022137.1	6
ENSLOCP00000022137.1	6
ENSLOCP00000022213.1	5
ENSLOCP00000022213.1	5
ENSLOCP00000022229.1	6
ENSLOCP00000022311.1	11
ENSLOCP00000022329.1	11
ENSLOCP00000022335.1	5
ENSLOCP00000022376.1	6
ENSLOCP00000022377.1	5
ENSLOCP00000022418.1	6
ENSLOCP00000022423.1	6
ENSLOCP00000022459.1	6
