record	segment_length
XP_010783380.1	7
XP_010783381.1	7
XP_010783382.1	7
XP_010783383.1	7
XP_010783384.1	9
XP_010783387.1	5
XP_010783395.1	5
XP_010783401.1	5
XP_010783407.1	7
XP_010783441.1	5
XP_010783478.1	6
XP_010783482.1	5
XP_010783487.1	5
XP_010783519.1	5
XP_010783520.1	5
XP_010783526.1	5
XP_010783526.1	5
XP_010783554.1	6
XP_010783555.1	6
XP_010783556.1	6
XP_010783588.1	5
XP_010783588.1	5
XP_010783589.1	5
XP_010783589.1	5
XP_010783590.1	5
XP_010783590.1	5
XP_010783593.1	7
XP_010783625.1	7
XP_010783633.1	10
XP_010783639.1	5
XP_010783644.1	7
XP_010783644.1	6
XP_010783664.1	5
XP_010783666.1	6
XP_010783682.1	6
XP_010783688.1	5
XP_010783732.1	8
XP_010783739.1	7
XP_010783793.1	6
XP_010783794.1	5
XP_010783801.1	5
XP_010783815.1	5
XP_010783818.1	5
XP_010783826.1	5
XP_010783827.1	5
XP_010783852.1	5
XP_010783853.1	5
XP_010783854.1	5
XP_010783855.1	5
XP_010783856.1	5
XP_010783857.1	5
XP_010783858.1	5
XP_010783859.1	7
XP_010783873.1	7
XP_010783874.1	7
XP_010783879.1	5
XP_010783899.1	5
XP_010783909.1	12
XP_010783918.1	7
XP_010783919.1	7
XP_010783921.1	6
XP_010783935.1	10
XP_010783935.1	6
XP_010784008.1	8
XP_010784018.1	5
XP_010784018.1	9
XP_010784031.1	5
XP_010784032.1	5
XP_010784033.1	5
XP_010784034.1	5
XP_010784035.1	5
XP_010784043.1	10
XP_010784044.1	10
XP_010784045.1	10
XP_010784052.1	5
XP_010784052.1	5
XP_010784052.1	5
XP_010784053.1	5
XP_010784053.1	5
XP_010784053.1	5
XP_010784054.1	5
XP_010784054.1	5
XP_010784054.1	5
XP_010784055.1	5
XP_010784055.1	5
XP_010784055.1	5
XP_010784060.1	5
XP_010784065.1	7
XP_010784066.1	8
XP_010784072.1	5
XP_010784092.1	6
XP_010784130.1	5
XP_010784132.1	5
XP_010784170.1	7
XP_010784240.1	5
XP_010784254.1	21
XP_010784254.1	8
XP_010784254.1	42
XP_010784265.1	20
XP_010784265.1	5
XP_010784324.1	6
XP_010784335.1	5
XP_010784342.1	5
XP_010784344.1	6
XP_010784344.1	7
XP_010784364.1	6
XP_010784372.1	5
XP_010784380.1	6
XP_010784398.1	6
XP_010784399.1	6
XP_010784409.1	8
XP_010784409.1	5
XP_010784409.1	5
XP_010784409.1	9
XP_010784410.1	8
XP_010784410.1	5
XP_010784410.1	5
XP_010784410.1	9
XP_010784425.1	7
XP_010784426.1	7
XP_010784429.1	7
XP_010784431.1	7
XP_010784447.1	5
XP_010784458.1	6
XP_010784462.1	5
XP_010784470.1	14
XP_010784480.1	10
XP_010784481.1	10
XP_010784483.1	5
XP_010784542.1	6
XP_010784556.1	5
XP_010784556.1	6
XP_010784563.1	6
XP_010784566.1	5
XP_010784593.1	6
XP_010784651.1	10
XP_010784655.1	5
XP_010784656.1	5
XP_010784657.1	5
XP_010784683.1	5
XP_010784684.1	5
XP_010784692.1	6
XP_010784696.1	5
XP_010784709.1	6
XP_010784739.1	5
XP_010784740.1	5
XP_010784741.1	5
XP_010784744.1	5
XP_010784745.1	5
XP_010784747.1	5
XP_010784757.1	5
XP_010784768.1	6
XP_010784769.1	6
XP_010784770.1	5
XP_010784781.1	18
XP_010784791.1	6
XP_010784792.1	6
XP_010784794.1	5
XP_010784857.1	5
XP_010784858.1	5
XP_010784859.1	5
XP_010784860.1	5
XP_010784863.1	5
XP_010784864.1	5
XP_010784873.1	7
XP_010784873.1	5
XP_010784873.1	11
XP_010784873.1	5
XP_010784873.1	5
XP_010784873.1	5
XP_010784873.1	5
XP_010784873.1	5
XP_010784873.1	5
XP_010784879.1	5
XP_010784891.1	5
XP_010784896.1	6
XP_010784897.1	6
XP_010784904.1	6
XP_010784906.1	13
XP_010784906.1	5
XP_010784906.1	5
XP_010784906.1	9
XP_010784906.1	6
XP_010784907.1	13
XP_010784907.1	5
XP_010784907.1	5
XP_010784907.1	9
XP_010784907.1	6
XP_010784908.1	5
XP_010784909.1	5
XP_010784910.1	9
XP_010784912.1	12
XP_010784933.1	7
XP_010784941.1	6
XP_010784942.1	6
XP_010784958.1	18
XP_010784966.1	18
XP_010784973.1	5
XP_010784974.1	5
XP_010784975.1	18
XP_010784976.1	5
XP_010784977.1	5
XP_010784978.1	5
XP_010784985.1	18
XP_010784991.1	18
XP_010785014.1	8
XP_010785014.1	6
XP_010785019.1	5
XP_010785024.1	5
XP_010785024.1	5
XP_010785025.1	5
XP_010785025.1	5
XP_010785071.1	6
XP_010785071.1	5
XP_010785071.1	7
XP_010785071.1	5
XP_010785081.1	7
XP_010785097.1	5
XP_010785126.1	5
XP_010785131.1	12
XP_010785136.1	5
XP_010785137.1	5
XP_010785140.1	9
XP_010785169.1	5
XP_010785203.1	5
XP_010785232.1	5
XP_010785254.1	9
XP_010785279.1	5
XP_010785348.1	8
XP_010785356.1	5
XP_010785360.1	5
XP_010785360.1	8
XP_010785364.1	5
XP_010785371.1	5
XP_010785379.1	5
XP_010785388.1	5
XP_010785422.1	5
XP_010785487.1	6
XP_010785509.1	9
XP_010785509.1	11
XP_010785509.1	26
XP_010785509.1	27
XP_010785512.1	5
XP_010785514.1	5
XP_010785534.1	5
XP_010785586.1	5
XP_010785587.1	5
XP_010785589.1	5
XP_010785591.1	10
XP_010785592.1	10
XP_010785603.1	8
XP_010785604.1	8
XP_010785605.1	8
XP_010785606.1	8
XP_010785612.1	7
XP_010785633.1	7
XP_010785634.1	7
XP_010785637.1	5
XP_010785645.1	5
XP_010785647.1	5
XP_010785647.1	10
XP_010785661.1	11
XP_010785661.1	5
XP_010785662.1	5
XP_010785677.1	5
XP_010785720.1	5
XP_010785724.1	5
XP_010785732.1	9
XP_010785733.1	9
XP_010785734.1	9
XP_010785735.1	9
XP_010785736.1	9
XP_010785752.1	5
XP_010785754.1	5
XP_010785760.1	5
XP_010785787.1	6
XP_010785794.1	5
XP_010785816.1	5
XP_010785857.1	7
XP_010785858.1	7
XP_010785915.1	5
XP_010785923.1	6
XP_010785923.1	7
XP_010785935.1	6
XP_010785935.1	7
XP_010785935.1	11
XP_010785950.1	6
XP_010785950.1	9
XP_010785956.1	5
XP_010786040.1	8
XP_010786041.1	8
XP_010786050.1	7
XP_010786054.1	5
XP_010786056.1	8
XP_010786131.1	8
XP_010786144.1	5
XP_010786150.1	5
XP_010786158.1	5
XP_010786159.1	5
XP_010786160.1	5
XP_010786201.1	5
XP_010786202.1	5
XP_010786203.1	5
XP_010786204.1	5
XP_010786205.1	5
XP_010786207.1	5
XP_010786208.1	5
XP_010786209.1	5
XP_010786210.1	5
XP_010786219.1	5
XP_010786219.1	5
XP_010786220.1	5
XP_010786238.1	5
XP_010786244.1	5
XP_010786246.1	5
XP_010786249.1	10
XP_010786249.1	5
XP_010786274.1	8
XP_010786274.1	5
XP_010786274.1	5
XP_010786275.1	8
XP_010786275.1	5
XP_010786275.1	5
XP_010786276.1	8
XP_010786276.1	5
XP_010786276.1	5
XP_010786277.1	8
XP_010786277.1	5
XP_010786277.1	5
XP_010786278.1	8
XP_010786278.1	5
XP_010786278.1	5
XP_010786282.1	5
XP_010786283.1	5
XP_010786286.1	5
XP_010786309.1	5
XP_010786309.1	5
XP_010786315.1	17
XP_010786336.1	10
XP_010786355.1	7
XP_010786356.1	7
XP_010786359.1	5
XP_010786363.1	15
XP_010786363.1	7
XP_010786363.1	5
XP_010786366.1	6
XP_010786385.1	5
XP_010786386.1	5
XP_010786387.1	5
XP_010786394.1	7
XP_010786399.1	6
XP_010786436.1	5
XP_010786437.1	5
XP_010786448.1	5
XP_010786454.1	5
XP_010786454.1	5
XP_010786454.1	8
XP_010786455.1	6
XP_010786468.1	5
XP_010786469.1	5
XP_010786470.1	5
XP_010786471.1	5
XP_010786476.1	6
XP_010786492.1	5
XP_010786516.1	5
XP_010786573.1	7
XP_010786573.1	6
XP_010786573.1	9
XP_010786574.1	12
XP_010786575.1	12
XP_010786588.1	5
XP_010786613.1	5
XP_010786613.1	7
XP_010786613.1	8
XP_010786613.1	5
XP_010786614.1	5
XP_010786614.1	7
XP_010786614.1	8
XP_010786614.1	5
XP_010786615.1	5
XP_010786615.1	7
XP_010786615.1	8
XP_010786615.1	5
XP_010786616.1	5
XP_010786616.1	7
XP_010786616.1	8
XP_010786616.1	5
XP_010786617.1	5
XP_010786617.1	7
XP_010786617.1	8
XP_010786617.1	5
XP_010786632.1	5
XP_010786670.1	6
XP_010786670.1	10
XP_010786671.1	6
XP_010786671.1	10
XP_010786672.1	6
XP_010786672.1	10
XP_010786673.1	6
XP_010786673.1	10
XP_010786680.1	10
XP_010786695.1	5
XP_010786698.1	7
XP_010786732.1	7
XP_010786732.1	11
XP_010786732.1	13
XP_010786733.1	7
XP_010786733.1	11
XP_010786733.1	13
XP_010786734.1	7
XP_010786734.1	11
XP_010786734.1	13
XP_010786735.1	7
XP_010786735.1	11
XP_010786735.1	13
XP_010786737.1	5
XP_010786737.1	5
XP_010786738.1	5
XP_010786738.1	5
XP_010786762.1	5
XP_010786763.1	5
XP_010786772.1	8
XP_010786773.1	8
XP_010786787.1	5
XP_010786790.1	7
XP_010786790.1	5
XP_010786791.1	7
XP_010786791.1	5
XP_010786792.1	7
XP_010786792.1	5
XP_010786800.1	6
XP_010786801.1	6
XP_010786802.1	6
XP_010786803.1	5
XP_010786804.1	5
XP_010786808.1	6
XP_010786812.1	11
XP_010786812.1	20
XP_010786820.1	5
XP_010786821.1	5
XP_010786847.1	5
XP_010786850.1	9
XP_010786850.1	5
XP_010786850.1	8
XP_010786852.1	5
XP_010786864.1	5
XP_010786870.1	7
XP_010786870.1	8
XP_010786870.1	10
XP_010786870.1	5
XP_010786870.1	11
XP_010786870.1	11
XP_010786870.1	9
XP_010786870.1	7
XP_010786870.1	8
XP_010786870.1	20
XP_010786870.1	5
XP_010786870.1	10
XP_010786903.1	5
XP_010786904.1	6
XP_010786924.1	5
XP_010786924.1	6
XP_010786924.1	7
XP_010786926.1	5
XP_010786927.1	5
XP_010786940.1	7
XP_010786941.1	5
XP_010786943.1	5
XP_010786952.1	5
XP_010786964.1	5
XP_010786965.1	15
XP_010786987.1	5
XP_010786988.1	5
XP_010786998.1	5
XP_010787035.1	10
XP_010787100.1	5
XP_010787108.1	5
XP_010787124.1	5
XP_010787125.1	22
XP_010787129.1	5
XP_010787139.1	7
XP_010787139.1	5
XP_010787140.1	7
XP_010787140.1	5
XP_010787143.1	5
XP_010787143.1	6
XP_010787145.1	5
XP_010787169.1	10
XP_010787186.1	5
XP_010787188.1	5
XP_010787188.1	5
XP_010787212.1	6
XP_010787219.1	12
XP_010787229.1	8
XP_010787253.1	5
XP_010787253.1	5
XP_010787253.1	5
XP_010787279.1	5
XP_010787285.1	7
XP_010787300.1	6
XP_010787323.1	5
XP_010787327.1	5
XP_010787334.1	5
XP_010787353.1	6
XP_010787354.1	6
XP_010787355.1	6
XP_010787371.1	5
XP_010787389.1	6
XP_010787390.1	6
XP_010787392.1	6
XP_010787393.1	6
XP_010787396.1	6
XP_010787397.1	6
XP_010787429.1	7
XP_010787438.1	5
XP_010787438.1	8
XP_010787438.1	6
XP_010787479.1	5
XP_010787514.1	8
XP_010787514.1	7
XP_010787514.1	6
XP_010787515.1	8
XP_010787515.1	7
XP_010787515.1	6
XP_010787588.1	5
XP_010787596.1	5
XP_010787604.1	5
XP_010787644.1	6
XP_010787644.1	6
XP_010787644.1	6
XP_010787644.1	5
XP_010787644.1	5
XP_010787694.1	6
XP_010787725.1	7
XP_010787725.1	5
XP_010787726.1	7
XP_010787731.1	6
XP_010787788.1	5
XP_010787788.1	5
XP_010787788.1	6
XP_010787789.1	5
XP_010787789.1	6
XP_010787791.1	5
XP_010787791.1	5
XP_010787791.1	6
XP_010787792.1	5
XP_010787792.1	5
XP_010787792.1	6
XP_010787793.1	5
XP_010787793.1	5
XP_010787793.1	6
XP_010787794.1	5
XP_010787794.1	5
XP_010787794.1	6
XP_010787805.1	8
XP_010787805.1	5
XP_010787812.1	5
XP_010787812.1	5
XP_010787855.1	5
XP_010787867.1	7
XP_010787867.1	14
XP_010787872.1	5
XP_010787881.1	7
XP_010787897.1	6
XP_010787900.1	6
XP_010787913.1	5
XP_010787922.1	5
XP_010787953.1	6
XP_010787953.1	6
XP_010787953.1	8
XP_010787953.1	7
XP_010787953.1	7
XP_010787953.1	9
XP_010787953.1	7
XP_010787953.1	13
XP_010787960.1	5
XP_010787988.1	5
XP_010787988.1	5
XP_010787989.1	5
XP_010787989.1	5
XP_010787990.1	5
XP_010787990.1	5
XP_010788024.1	8
XP_010788025.1	5
XP_010788036.1	6
XP_010788037.1	6
XP_010788041.1	5
XP_010788048.1	6
XP_010788065.1	7
XP_010788067.1	8
XP_010788096.1	9
XP_010788097.1	9
XP_010788103.1	5
XP_010788202.1	5
XP_010788202.1	5
XP_010788221.1	5
XP_010788228.1	5
XP_010788251.1	5
XP_010788251.1	5
XP_010788251.1	6
XP_010788260.1	9
XP_010788267.1	9
XP_010788284.1	6
XP_010788284.1	9
XP_010788331.1	6
XP_010788335.1	6
XP_010788336.1	6
XP_010788337.1	6
XP_010788346.1	6
XP_010788361.1	5
XP_010788367.1	5
XP_010788368.1	5
XP_010788369.1	5
XP_010788375.1	13
XP_010788395.1	6
XP_010788396.1	5
XP_010788414.1	5
XP_010788416.1	5
XP_010788418.1	5
XP_010788419.1	5
XP_010788434.1	5
XP_010788452.1	10
XP_010788453.1	10
XP_010788454.1	10
XP_010788455.1	10
XP_010788458.1	6
XP_010788467.1	17
XP_010788467.1	12
XP_010788483.1	5
XP_010788492.1	12
XP_010788492.1	8
XP_010788492.1	6
XP_010788501.1	5
XP_010788520.1	8
XP_010788521.1	8
XP_010788533.1	5
XP_010788534.1	6
XP_010788535.1	9
XP_010788544.1	5
XP_010788563.1	6
XP_010788563.1	13
XP_010788618.1	10
XP_010788618.1	5
XP_010788619.1	10
XP_010788619.1	5
XP_010788620.1	10
XP_010788620.1	5
XP_010788621.1	10
XP_010788621.1	5
XP_010788623.1	10
XP_010788623.1	5
XP_010788624.1	5
XP_010788633.1	5
XP_010788643.1	5
XP_010788658.1	5
XP_010788665.1	7
XP_010788729.1	5
XP_010788738.1	5
XP_010788743.1	9
XP_010788747.1	8
XP_010788801.1	6
XP_010788802.1	6
XP_010788803.1	6
XP_010788804.1	6
XP_010788808.1	6
XP_010788808.1	5
XP_010788813.1	9
XP_010788824.1	5
XP_010788842.1	6
XP_010788904.1	6
XP_010788905.1	6
XP_010788914.1	7
XP_010788919.1	5
XP_010788959.1	8
XP_010788959.1	5
XP_010788959.1	5
XP_010788959.1	7
XP_010788959.1	5
XP_010788964.1	5
XP_010788982.1	5
XP_010788986.1	5
XP_010788991.1	5
XP_010788991.1	7
XP_010788991.1	6
XP_010788994.1	5
XP_010789002.1	5
XP_010789011.1	5
XP_010789044.1	6
XP_010789045.1	6
XP_010789064.1	14
XP_010789072.1	5
XP_010789101.1	5
XP_010789101.1	5
XP_010789102.1	7
XP_010789102.1	5
XP_010789102.1	25
XP_010789103.1	7
XP_010789103.1	5
XP_010789103.1	25
XP_010789105.1	7
XP_010789105.1	5
XP_010789105.1	25
XP_010789106.1	6
XP_010789106.1	5
XP_010789106.1	25
XP_010789107.1	7
XP_010789107.1	5
XP_010789107.1	25
XP_010789113.1	5
XP_010789120.1	8
XP_010789180.1	7
XP_010789180.1	6
XP_010789182.1	10
XP_010789252.1	7
XP_010789255.1	5
XP_010789256.1	5
XP_010789257.1	5
XP_010789258.1	5
XP_010789259.1	5
XP_010789260.1	5
XP_010789282.1	5
XP_010789285.1	6
XP_010789285.1	5
XP_010789298.1	5
XP_010789299.1	5
XP_010789300.1	5
XP_010789302.1	5
XP_010789329.1	5
XP_010789329.1	5
XP_010789385.1	5
XP_010789386.1	5
XP_010789387.1	5
XP_010789404.1	6
XP_010789404.1	7
XP_010789405.1	5
XP_010789405.1	5
XP_010789405.1	7
XP_010789409.1	6
XP_010789411.1	5
XP_010789416.1	6
XP_010789417.1	8
XP_010789452.1	6
XP_010789453.1	6
XP_010789454.1	6
XP_010789456.1	6
XP_010789457.1	6
XP_010789458.1	6
XP_010789459.1	6
XP_010789467.1	5
XP_010789467.1	10
XP_010789467.1	15
XP_010789467.1	5
XP_010789467.1	5
XP_010789469.1	5
XP_010789469.1	10
XP_010789469.1	15
XP_010789469.1	5
XP_010789469.1	5
XP_010789526.1	5
XP_010789553.1	5
XP_010789554.1	5
XP_010789555.1	5
XP_010789556.1	5
XP_010789557.1	5
XP_010789558.1	5
XP_010789560.1	5
XP_010789561.1	5
XP_010789562.1	5
XP_010789563.1	5
XP_010789564.1	5
XP_010789572.1	9
XP_010789572.1	11
XP_010789572.1	5
XP_010789599.1	9
XP_010789602.1	5
XP_010789614.1	6
XP_010789634.1	7
XP_010789635.1	7
XP_010789665.1	5
XP_010789671.1	7
XP_010789721.1	5
XP_010789771.1	5
XP_010789772.1	5
XP_010789773.1	5
XP_010789774.1	5
XP_010789776.1	5
XP_010789823.1	29
XP_010789824.1	29
XP_010789825.1	6
XP_010789825.1	13
XP_010789825.1	5
XP_010789827.1	6
XP_010789827.1	13
XP_010789827.1	5
XP_010789828.1	6
XP_010789828.1	13
XP_010789828.1	5
XP_010789829.1	6
XP_010789829.1	13
XP_010789829.1	5
XP_010789832.1	5
XP_010789844.1	5
XP_010789888.1	6
XP_010789912.1	5
XP_010789923.1	7
XP_010789941.1	12
XP_010789963.1	6
XP_010789983.1	5
XP_010789995.1	5
XP_010789995.1	7
XP_010790004.1	6
XP_010790022.1	8
XP_010790025.1	5
XP_010790032.1	18
XP_010790033.1	5
XP_010790047.1	7
XP_010790048.1	6
XP_010790155.1	5
XP_010790156.1	5
XP_010790164.1	5
XP_010790186.1	6
XP_010790196.1	5
XP_010790201.1	7
XP_010790201.1	5
XP_010790203.1	5
XP_010790212.1	6
XP_010790220.1	5
XP_010790250.1	5
XP_010790261.1	5
XP_010790283.1	9
XP_010790283.1	7
XP_010790283.1	6
XP_010790283.1	8
XP_010790292.1	5
XP_010790369.1	7
XP_010790370.1	7
XP_010790371.1	7
XP_010790372.1	7
XP_010790398.1	6
XP_010790398.1	9
XP_010790399.1	14
XP_010790403.1	5
XP_010790408.1	5
XP_010790428.1	8
XP_010790430.1	6
XP_010790434.1	10
XP_010790434.1	9
XP_010790453.1	7
XP_010790459.1	5
XP_010790460.1	5
XP_010790475.1	10
XP_010790509.1	8
XP_010790510.1	8
XP_010790517.1	6
XP_010790521.1	5
XP_010790525.1	5
XP_010790526.1	5
XP_010790527.1	5
XP_010790529.1	5
XP_010790558.1	6
XP_010790579.1	5
XP_010790588.1	31
XP_010790598.1	5
XP_010790622.1	6
XP_010790622.1	5
XP_010790630.1	6
XP_010790630.1	5
XP_010790631.1	5
XP_010790632.1	5
XP_010790633.1	5
XP_010790634.1	5
XP_010790637.1	6
XP_010790638.1	6
XP_010790638.1	5
XP_010790639.1	6
XP_010790648.1	6
XP_010790648.1	5
XP_010790653.1	7
XP_010790656.1	6
XP_010790656.1	5
XP_010790665.1	6
XP_010790665.1	5
XP_010790673.1	6
XP_010790673.1	5
XP_010790676.1	5
XP_010790677.1	8
XP_010790677.1	5
XP_010790680.1	6
XP_010790680.1	5
XP_010790686.1	5
XP_010790706.1	10
XP_010790713.1	9
XP_010790716.1	16
XP_010790730.1	6
XP_010790772.1	5
XP_010790773.1	5
XP_010790774.1	5
XP_010790776.1	5
XP_010790777.1	5
XP_010790789.1	5
XP_010790790.1	5
XP_010790791.1	5
XP_010790795.1	5
XP_010790826.1	19
XP_010790830.1	11
XP_010790834.1	5
XP_010790836.1	5
XP_010790860.1	5
XP_010790868.1	28
XP_010790869.1	5
XP_010790870.1	5
XP_010790871.1	5
XP_010790872.1	5
XP_010790877.1	6
XP_010790893.1	14
XP_010790917.1	14
XP_010790918.1	14
XP_010790919.1	14
XP_010790959.1	5
XP_010790962.1	5
XP_010790962.1	27
XP_010790975.1	6
XP_010790988.1	5
XP_010791002.1	5
XP_010791044.1	5
XP_010791049.1	6
XP_010791049.1	6
XP_010791073.1	8
XP_010791076.1	12
XP_010791077.1	12
XP_010791078.1	5
XP_010791078.1	5
XP_010791079.1	5
XP_010791079.1	5
XP_010791081.1	5
XP_010791081.1	5
XP_010791082.1	5
XP_010791082.1	5
XP_010791083.1	5
XP_010791083.1	5
XP_010791102.1	7
XP_010791105.1	5
XP_010791113.1	6
XP_010791119.1	9
XP_010791127.1	13
XP_010791127.1	8
XP_010791138.1	5
XP_010791142.1	7
XP_010791147.1	6
XP_010791151.1	5
XP_010791169.1	5
XP_010791174.1	6
XP_010791184.1	6
XP_010791184.1	6
XP_010791191.1	5
XP_010791200.1	5
XP_010791201.1	5
XP_010791213.1	5
XP_010791240.1	5
XP_010791243.1	6
XP_010791287.1	7
XP_010791288.1	5
XP_010791291.1	6
XP_010791292.1	5
XP_010791293.1	6
XP_010791294.1	6
XP_010791322.1	7
XP_010791340.1	8
XP_010791340.1	11
XP_010791341.1	8
XP_010791341.1	11
XP_010791342.1	8
XP_010791342.1	11
XP_010791346.1	5
XP_010791389.1	5
XP_010791396.1	7
XP_010791396.1	5
XP_010791406.1	7
XP_010791406.1	5
XP_010791414.1	5
XP_010791421.1	5
XP_010791426.1	5
XP_010791427.1	5
XP_010791438.1	6
XP_010791438.1	9
XP_010791439.1	6
XP_010791439.1	9
XP_010791452.1	20
XP_010791453.1	20
XP_010791462.1	10
XP_010791463.1	5
XP_010791464.1	5
XP_010791465.1	5
XP_010791466.1	5
XP_010791467.1	5
XP_010791474.1	5
XP_010791475.1	5
XP_010791498.1	23
XP_010791499.1	8
XP_010791500.1	8
XP_010791541.1	11
XP_010791560.1	5
XP_010791573.1	6
XP_010791580.1	5
XP_010791601.1	8
XP_010791602.1	5
XP_010791610.1	5
XP_010791612.1	5
XP_010791615.1	6
XP_010791616.1	6
XP_010791617.1	6
XP_010791618.1	6
XP_010791619.1	6
XP_010791625.1	7
XP_010791625.1	20
XP_010791625.1	5
XP_010791625.1	12
XP_010791672.1	5
XP_010791675.1	6
XP_010791677.1	5
XP_010791698.1	5
XP_010791719.1	6
XP_010791738.1	30
XP_010791740.1	5
XP_010791741.1	5
XP_010791742.1	5
XP_010791743.1	5
XP_010791744.1	5
XP_010791775.1	11
XP_010791775.1	7
XP_010791776.1	5
XP_010791777.1	5
XP_010791779.1	26
XP_010791780.1	26
XP_010791781.1	26
XP_010791782.1	26
XP_010791806.1	11
XP_010791806.1	5
XP_010791850.1	6
XP_010791850.1	5
XP_010791854.1	11
XP_010791857.1	6
XP_010791887.1	5
XP_010791887.1	5
XP_010791887.1	6
XP_010791888.1	5
XP_010791888.1	5
XP_010791888.1	6
XP_010791904.1	5
XP_010791904.1	8
XP_010791905.1	5
XP_010791905.1	8
XP_010791906.1	5
XP_010791906.1	8
XP_010791907.1	5
XP_010791907.1	8
XP_010791914.1	5
XP_010791924.1	9
XP_010791934.1	5
XP_010791935.1	5
XP_010791944.1	5
XP_010791959.1	7
XP_010791967.1	5
XP_010792010.1	6
XP_010792011.1	6
XP_010792018.1	5
XP_010792020.1	52
XP_010792020.1	10
XP_010792020.1	6
XP_010792020.1	5
XP_010792060.1	6
XP_010792077.1	5
XP_010792079.1	5
XP_010792107.1	10
XP_010792123.1	23
XP_010792123.1	6
XP_010792123.1	7
XP_010792123.1	7
XP_010792123.1	12
XP_010792123.1	5
XP_010792123.1	5
XP_010792123.1	7
XP_010792123.1	11
XP_010792123.1	7
XP_010792123.1	15
XP_010792124.1	23
XP_010792124.1	6
XP_010792124.1	7
XP_010792124.1	7
XP_010792124.1	12
XP_010792124.1	5
XP_010792124.1	5
XP_010792124.1	7
XP_010792124.1	11
XP_010792124.1	7
XP_010792124.1	15
XP_010792125.1	23
XP_010792125.1	6
XP_010792125.1	7
XP_010792125.1	7
XP_010792125.1	12
XP_010792125.1	5
XP_010792125.1	5
XP_010792125.1	7
XP_010792125.1	11
XP_010792125.1	7
XP_010792125.1	15
XP_010792126.1	23
XP_010792126.1	6
XP_010792126.1	7
XP_010792126.1	7
XP_010792126.1	12
XP_010792126.1	5
XP_010792126.1	5
XP_010792126.1	7
XP_010792126.1	11
XP_010792126.1	7
XP_010792126.1	15
XP_010792136.1	9
XP_010792137.1	9
XP_010792185.1	11
XP_010792214.1	5
XP_010792215.1	5
XP_010792216.1	5
XP_010792245.1	5
XP_010792276.1	23
XP_010792278.1	5
XP_010792279.1	5
XP_010792280.1	5
XP_010792281.1	5
XP_010792299.1	5
XP_010792314.1	5
XP_010792315.1	5
XP_010792316.1	5
XP_010792317.1	8
XP_010792323.1	5
XP_010792332.1	5
XP_010792337.1	5
XP_010792337.1	6
XP_010792337.1	9
XP_010792337.1	5
XP_010792337.1	5
XP_010792339.1	8
XP_010792350.1	8
XP_010792353.1	7
XP_010792395.1	5
XP_010792403.1	16
XP_010792408.1	5
XP_010792424.1	6
XP_010792430.1	5
XP_010792430.1	5
XP_010792430.1	5
XP_010792443.1	5
XP_010792443.1	5
XP_010792444.1	5
XP_010792455.1	20
XP_010792464.1	5
XP_010792472.1	5
XP_010792474.1	6
XP_010792481.1	31
XP_010792481.1	14
XP_010792481.1	5
XP_010792488.1	5
XP_010792489.1	7
XP_010792490.1	7
XP_010792491.1	6
XP_010792495.1	6
XP_010792531.1	5
XP_010792534.1	33
XP_010792537.1	9
XP_010792537.1	6
XP_010792548.1	9
XP_010792554.1	5
XP_010792584.1	5
XP_010792592.1	31
XP_010792593.1	5
XP_010792595.1	5
XP_010792598.1	6
XP_010792600.1	5
XP_010792611.1	15
XP_010792624.1	5
XP_010792643.1	6
XP_010792649.1	10
XP_010792653.1	6
XP_010792671.1	6
XP_010792671.1	6
XP_010792671.1	5
XP_010792671.1	5
XP_010792674.1	8
XP_010792674.1	5
XP_010792674.1	5
XP_010792682.1	6
XP_010792682.1	5
XP_010792682.1	5
XP_010792711.1	5
XP_010792718.1	11
XP_010792754.1	5
XP_010792755.1	5
XP_010792757.1	6
XP_010792771.1	7
XP_010792772.1	7
XP_010792837.1	23
XP_010792837.1	7
XP_010792847.1	5
XP_010792849.1	5
XP_010792849.1	5
XP_010792849.1	8
XP_010792850.1	5
XP_010792850.1	5
XP_010792850.1	8
XP_010792851.1	5
XP_010792851.1	5
XP_010792851.1	8
XP_010792852.1	5
XP_010792852.1	5
XP_010792852.1	8
XP_010792853.1	5
XP_010792853.1	5
XP_010792853.1	8
XP_010792854.1	5
XP_010792854.1	5
XP_010792854.1	8
XP_010792855.1	5
XP_010792862.1	5
XP_010792863.1	9
XP_010792873.1	6
XP_010792881.1	6
XP_010792932.1	6
XP_010792940.1	5
XP_010792940.1	5
XP_010792941.1	5
XP_010792941.1	5
XP_010792942.1	5
XP_010792942.1	5
XP_010793007.1	5
XP_010793008.1	5
XP_010793025.1	7
XP_010793031.1	5
XP_010793032.1	5
XP_010793060.1	5
XP_010793067.1	6
XP_010793071.1	7
XP_010793072.1	7
XP_010793087.1	5
XP_010793097.1	9
XP_010793097.1	7
XP_010793097.1	8
XP_010793097.1	6
XP_010793149.1	7
XP_010793149.1	6
XP_010793149.1	5
XP_010793149.1	5
XP_010793150.1	7
XP_010793150.1	6
XP_010793150.1	5
XP_010793150.1	5
XP_010793151.1	7
XP_010793152.1	7
XP_010793153.1	7
XP_010793159.1	11
XP_010793159.1	7
XP_010793160.1	11
XP_010793160.1	7
XP_010793161.1	11
XP_010793161.1	7
XP_010793162.1	11
XP_010793162.1	7
XP_010793163.1	11
XP_010793163.1	7
XP_010793164.1	11
XP_010793164.1	7
XP_010793170.1	6
